SurveyKey,ClientKey,SurveyMode
30917859,3,Paper
30917868,3,Paper
30917872,5,Paper
30917881,7,Paper
30917913,7,Paper
30917921,7,Paper
30917943,5,Paper
30917949,1,Paper
30917950,3,Paper
30917952,7,Paper
30918064,6,Paper
30918140,7,Paper
30918284,8,Paper
30918307,5,Internet
30918311,3,Paper
30918312,3,Paper
30918316,3,Paper
30918323,3,Paper
30918332,7,Paper
30918333,7,Paper
30918334,7,Paper
30918374,5,Paper
30918381,7,Paper
30918407,3,Paper
30918418,3,Paper
30918422,6,Paper
30918428,7,Paper
30918446,7,Paper
30918454,10,Paper
30918455,10,Paper
30918465,10,Paper
30918585,5,Paper
30918725,9,Paper
30918748,7,Paper
30918752,8,Paper
30918753,8,Paper
30918812,4,Paper
30918859,10,Paper
30918961,8,Paper
30919023,3,Paper
30919055,10,Paper
30919073,9,Paper
30919148,3,Paper
30919150,2,Paper
30919202,4,Paper
30919203,4,Paper
30919220,8,Paper
30919235,8,Paper
30919250,10,Paper
30919426,10,Paper
30919429,10,Paper
30919616,10,Paper
30919617,1,Paper
30919631,9,Paper
30919637,8,Paper
30919656,9,Paper
30919658,9,Paper
30919755,5,Paper
30919763,3,Paper
30919764,3,Paper
30919767,7,Paper
30919770,3,Paper
30919771,3,Paper
30919774,3,Paper
30919778,5,Paper
30919826,7,Paper
30919833,8,Paper
30919997,2,Paper
30920125,4,Paper
30920126,4,Paper
30920127,4,Paper
30920128,4,Paper
30920129,6,Paper
30920190,2,Paper
30920370,9,Paper
30920376,4,Paper
30920377,4,Paper
30920380,4,Paper
30920381,4,Paper
30920382,4,Paper
30920383,4,Paper
30920384,4,Paper
30920393,9,Paper
30920538,10,Paper
30920580,8,Paper
30920581,8,Paper
30920582,8,Paper
30920584,8,Paper
30920628,3,Paper
30920638,5,Paper
30920639,5,Paper
30920640,5,Paper
30920657,5,Paper
30920668,2,Paper
30920676,2,Paper
30920762,3,Paper
30920850,10,Paper
30920856,10,Paper
30920885,9,Paper
30921035,6,Paper
30921774,10,Paper
30921842,8,Paper
30921852,2,Paper
30921901,8,Paper
30921902,8,Paper
30921903,8,Paper
30921904,8,Paper
30922121,9,Paper
30922222,6,Paper
30922271,6,Paper
30922272,6,Paper
30922273,6,Paper
30922281,6,Paper
30922399,10,Paper
30922540,8,Paper
30922575,8,Paper
30922583,8,Paper
30922659,1,Paper
30923142,9,Paper
30927826,6,Paper
30927833,6,Paper
30927840,10,Paper
30927841,10,Paper
30927842,10,Paper
30928021,4,Paper
30928402,6,Paper
30928442,6,Paper
30928445,6,Paper
30928501,6,Paper
30928569,6,Paper
30928570,5,Paper
30929365,7,Paper
30929627,7,Paper
30929653,7,Paper
30929898,4,Paper
30930439,10,Paper
30932729,7,Paper
30932734,3,Paper
30932745,7,Paper
30932984,1,Paper
30933207,6,Paper
30933211,3,Paper
30933219,7,Paper
30933220,7,Paper
30933221,7,Paper
30933222,3,Paper
30933236,5,Paper
30934108,2,Paper
30934109,2,Paper
30934110,2,Paper
30934111,2,Paper
30934113,2,Paper
30934195,5,Paper
30934223,7,Paper
30934224,7,Paper
30934255,2,Paper
30934887,4,Paper
30935116,7,Paper
30935201,1,Paper
30935202,1,Paper
30935256,7,Paper
30935257,7,Paper
30935325,3,Paper
30935365,6,Paper
30935562,9,Paper
30935681,2,Paper
30936183,1,Paper
30936184,1,Paper
30936300,1,Paper
30936301,1,Paper
30936376,1,Paper
30936423,2,Paper
30936615,6,Paper
30936789,6,Paper
30936850,10,Paper
30936851,10,Paper
30936922,6,Paper
30937025,6,Paper
30937072,6,Paper
30937077,4,Paper
30937422,6,Paper
30937888,9,Paper
30938050,6,Paper
30938340,10,Paper
30938400,2,Paper
30938417,2,Paper
30938504,10,Paper
30938505,10,Paper
30938532,8,Paper
30938565,9,Paper
30938566,9,Paper
30938567,9,Paper
30938568,9,Paper
30938569,9,Paper
30938587,9,Paper
30938588,9,Paper
30938626,10,Paper
30938635,9,Paper
30940190,10,Paper
30940752,10,Paper
30940823,5,Paper
30940951,5,Paper
30940960,9,Paper
30942295,10,Paper
30942346,1,Paper
30942370,9,Paper
30942388,9,Paper
30942409,9,Paper
30942411,9,Paper
30942412,9,Paper
30942416,9,Paper
30943214,8,Paper
30943229,6,Paper
30943255,1,Paper
30943257,3,Paper
30943313,6,Paper
30943447,2,Paper
30943590,2,Paper
30943596,7,Paper
30943602,5,Paper
30943603,6,Paper
30943701,9,Paper
30943861,7,Paper
30944010,1,Paper
30944011,1,Paper
30944013,1,Paper
30944014,1,Paper
30944026,2,Paper
30944027,2,Paper
30944117,4,Paper
30944118,4,Paper
30944243,9,Paper
30944304,10,Paper
30944409,6,Paper
30944490,9,Paper
30944541,10,Paper
30944663,8,Paper
30944698,10,Paper
30944716,6,Paper
30944786,9,Paper
30944874,4,Paper
30944916,3,Paper
30944934,6,Paper
30945137,6,Paper
30945181,9,Paper
30945182,9,Paper
30945207,9,Paper
30945210,9,Paper
30945217,10,Paper
30945218,10,Paper
30945219,10,Paper
30945232,10,Paper
30945299,4,Paper
30945300,4,Paper
30945302,4,Paper
30945303,4,Paper
30945304,4,Paper
30945391,8,Paper
30945707,2,Paper
30945756,7,Paper
30945800,7,Paper
30945821,5,Paper
30945945,7,Paper
30945948,2,Paper
30945958,7,Paper
30946000,2,Paper
30946105,3,Paper
30946125,7,Paper
30946126,7,Paper
30946151,2,Paper
30946185,9,Paper
30946270,7,Paper
30946275,2,Paper
30946278,7,Paper
30946293,3,Paper
30946328,2,Paper
30946416,8,Paper
30946418,8,Paper
30946419,8,Paper
30946426,9,Paper
30946576,9,Paper
30946583,9,Paper
30946584,9,Paper
30946610,5,Paper
30946615,7,Paper
30946630,7,Paper
30946722,3,Paper
30946732,2,Paper
30946734,3,Paper
30946798,8,Paper
30947123,9,Paper
30947180,3,Paper
30947367,5,Paper
30947373,7,Paper
30947377,8,Paper
30947414,7,Paper
30947435,6,Paper
30947500,8,Paper
30947609,3,Paper
30947714,4,Paper
30947715,4,Paper
30947716,4,Paper
30947717,4,Paper
30947718,4,Paper
30947779,8,Paper
30947780,8,Paper
30947905,1,Paper
30947936,3,Paper
30947960,6,Paper
30947998,8,Paper
30948061,6,Paper
30948065,8,Paper
30948066,4,Paper
30948067,4,Paper
30948087,6,Paper
30948116,6,Paper
30948420,6,Paper
30948461,2,Paper
30948546,6,Paper
30948576,9,Paper
30948765,10,Paper
30948853,3,Paper
30949095,10,Paper
30949096,10,Paper
30949106,10,Paper
30949359,6,Paper
30951805,2,Paper
30951813,2,Paper
30951814,2,Paper
30951859,8,Paper
30951882,8,Paper
30951883,8,Paper
30952156,9,Paper
30952157,9,Paper
30952176,9,Paper
30952221,2,Paper
30952227,9,Paper
30952301,8,Paper
30952399,6,Paper
30952403,7,Paper
30952656,3,Paper
30952679,6,Paper
30952701,6,Paper
30952783,10,Paper
30952786,1,Paper
30952815,9,Paper
30952847,1,Paper
30952862,10,Paper
30953454,10,Paper
30953661,2,Paper
30953713,1,Paper
30953726,9,Paper
30953728,9,Paper
30953742,9,Paper
30953743,9,Paper
30953762,9,Paper
30953763,9,Paper
30953773,9,Paper
30953783,9,Paper
30953784,9,Paper
30953975,8,Paper
30954149,6,Paper
30954154,3,Paper
30954169,3,Paper
30954170,3,Paper
30954172,3,Paper
30954173,3,Paper
30954178,7,Paper
30954287,3,Paper
30954288,3,Paper
30954290,7,Paper
30954291,7,Paper
30954304,3,Paper
30954358,4,Paper
30954365,7,Paper
30954387,7,Paper
30955136,6,Paper
30955184,9,Paper
30955197,9,Paper
30955198,9,Paper
30955270,4,Paper
30955272,4,Paper
30955273,4,Paper
30955274,4,Paper
30955275,4,Paper
30955329,7,Paper
30955331,2,Paper
30956022,10,Paper
30956201,10,Paper
30956272,10,Paper
30956274,10,Paper
30956275,10,Paper
30956449,10,Paper
30956777,10,Paper
30956778,10,Paper
30956785,10,Paper
30957032,3,Paper
30957234,10,Paper
30957286,9,Paper
30957294,6,Paper
30957367,2,Paper
30957564,9,Paper
30957628,10,Paper
30957804,2,Paper
30957944,10,Paper
30958356,6,Paper
30958483,4,Paper
30958509,10,Paper
30958510,10,Paper
30958803,9,Paper
30958863,9,Paper
30958868,4,Paper
30958874,9,Paper
30958889,9,Paper
30958890,9,Paper
30958933,4,Paper
30958937,4,Paper
30958938,4,Paper
30959038,6,Paper
30959260,9,Paper
30959267,9,Paper
30959268,9,Paper
30959279,9,Paper
30959395,4,Paper
30959481,4,Paper
30959498,9,Paper
30959507,9,Paper
30959590,3,Paper
30959593,7,Paper
30959594,7,Paper
30959597,2,Paper
30959616,7,Paper
30959631,4,Paper
30959634,4,Paper
30959845,7,Paper
30959853,2,Paper
30959938,7,Paper
30959949,7,Paper
30959952,5,Paper
30960293,4,Paper
30960300,6,Paper
30960323,9,Paper
30960431,10,Paper
30960495,10,Paper
30960496,10,Paper
30960497,10,Paper
30960502,10,Paper
30960531,1,Paper
30960551,9,Paper
30960629,2,Paper
30960630,2,Paper
30962333,10,Paper
30962346,6,Paper
30962355,7,Paper
30962389,1,Paper
30962419,9,Paper
30962755,2,Paper
30962928,10,Paper
30962963,6,Paper
30963019,8,Paper
30963134,9,Paper
30963145,9,Paper
30963146,9,Paper
30963177,3,Paper
30963179,7,Paper
30963202,10,Paper
30963212,10,Paper
30963390,9,Paper
30963408,9,Paper
30963414,6,Paper
30963459,8,Paper
30963479,8,Paper
30963480,8,Paper
30963564,10,Paper
30963573,10,Paper
30963614,4,Paper
30963901,4,Paper
30964027,10,Paper
30964039,6,Paper
30964077,6,Paper
30964263,5,Internet
30964682,3,Internet
30964847,2,Paper
30964857,2,Paper
30965061,2,Paper
30965306,9,Paper
30965324,4,Paper
30965330,4,Paper
30965367,1,Paper
30965413,1,Paper
30965418,8,Paper
30965422,2,Paper
30965484,1,Paper
30965485,1,Paper
30965488,3,Paper
30965490,8,Paper
30965695,3,Paper
30965806,7,Paper
30965809,3,Paper
30965816,2,Paper
30966131,2,Paper
30966135,9,Paper
30966158,8,Paper
30966270,5,Paper
30966598,1,Paper
30966599,1,Paper
30966600,1,Paper
30966601,1,Paper
30966602,1,Paper
30966670,8,Paper
30966757,2,Paper
30966869,1,Paper
30967012,9,Paper
30967129,8,Paper
30967136,2,Paper
30967137,2,Paper
30967325,9,Paper
30967334,4,Paper
30967516,1,Paper
30967538,6,Paper
30967541,4,Paper
30967542,4,Paper
30967553,9,Paper
30967554,9,Paper
30967571,8,Paper
30967577,9,Paper
30967580,7,Paper
30967584,6,Paper
30967677,3,Paper
30967820,8,Paper
30968019,1,Paper
30968020,1,Paper
30968021,1,Paper
30968103,1,Paper
30968107,8,Paper
30968354,8,Paper
30968358,8,Paper
30968359,8,Paper
30968438,8,Paper
30968511,6,Paper
30968631,6,Paper
30968703,9,Paper
30968704,9,Paper
30968724,9,Paper
30968741,9,Paper
30968869,9,Paper
30968887,9,Paper
30968896,6,Paper
30968920,3,Paper
30968940,7,Paper
30968971,4,Paper
30968988,8,Paper
30968990,8,Paper
30969079,5,Internet
30969087,3,Paper
30969154,6,Paper
30969218,7,Paper
30969223,7,Paper
30969369,6,Paper
30969526,7,Paper
30969527,6,Paper
30969535,6,Paper
30969536,6,Paper
30969591,2,Paper
30969592,2,Paper
30969842,8,Paper
30969993,3,Paper
30970149,9,Paper
30970358,10,Paper
30970428,3,Internet
30970551,6,Paper
30970580,10,Paper
30970666,4,Paper
30970825,6,Paper
30970829,6,Paper
30970866,6,Paper
30970867,6,Paper
30970868,6,Paper
30970872,6,Paper
30970946,6,Paper
30970956,6,Paper
30970957,6,Paper
30970984,6,Paper
30971218,4,Paper
30971447,9,Paper
30971448,9,Paper
30971463,9,Paper
30971505,2,Paper
30971523,3,Paper
30971547,5,Paper
30971590,4,Paper
30971591,4,Paper
30971786,6,Paper
30972167,7,Paper
30972240,10,Paper
30972280,9,Paper
30972287,6,Paper
30972537,6,Paper
30972564,6,Paper
30972565,6,Paper
30972765,4,Paper
30972794,9,Paper
30972795,9,Paper
30972955,8,Paper
30972973,1,Paper
30972994,9,Paper
30973008,9,Paper
30973054,8,Paper
30973082,1,Paper
30973083,1,Paper
30973084,1,Paper
30973121,1,Paper
30973155,9,Paper
30973181,3,Paper
30973182,3,Paper
30973183,3,Paper
30973184,3,Paper
30973189,7,Paper
30973196,7,Paper
30973198,3,Paper
30973204,7,Paper
30973212,7,Paper
30973353,4,Paper
30973404,1,Paper
30973405,1,Paper
30973437,9,Paper
30973776,9,Paper
30973814,9,Paper
30973914,7,Paper
30973916,7,Paper
30974037,2,Paper
30974093,6,Paper
30974097,6,Paper
30974129,6,Paper
30974247,3,Paper
30974294,6,Paper
30974321,3,Paper
30974335,6,Paper
30974340,3,Paper
30974348,6,Paper
30974349,7,Paper
30974351,6,Paper
30974352,6,Paper
30974383,6,Paper
30974385,6,Paper
30974424,7,Paper
30974445,6,Paper
30974452,6,Paper
30974591,6,Paper
30974818,2,Paper
30974819,2,Paper
30974869,8,Paper
30974871,8,Paper
30974873,8,Paper
30974874,8,Paper
30974875,8,Paper
30974877,8,Paper
30974949,1,Paper
30974976,9,Paper
30974987,9,Paper
30975060,5,Internet
30975061,5,Internet
30976713,6,Paper
30976730,8,Paper
30976782,2,Paper
30976783,2,Paper
30976784,2,Paper
30976785,2,Paper
30976843,1,Paper
30976888,1,Paper
30976889,1,Paper
30976895,8,Paper
30977286,1,Paper
30977287,1,Paper
30977288,1,Paper
30977292,3,Paper
30977296,3,Paper
30977297,3,Paper
30977298,3,Paper
30977299,3,Paper
30977301,2,Paper
30977302,2,Paper
30977303,2,Paper
30977347,6,Paper
30977450,3,Paper
30977671,2,Paper
30977672,2,Paper
30977673,2,Paper
30977907,3,Paper
30977985,6,Paper
30978047,8,Paper
30978076,8,Paper
30978077,8,Paper
30978078,8,Paper
30978079,8,Paper
30978123,4,Paper
30978125,4,Paper
30978126,4,Paper
30978127,4,Paper
30978128,4,Paper
30978129,4,Paper
30978131,4,Paper
30978132,4,Paper
30978274,10,Paper
30978297,7,Paper
30978325,6,Paper
30978598,10,Paper
30978617,4,Paper
30978739,6,Paper
30978766,9,Paper
30978829,6,Paper
30979206,6,Paper
30979480,6,Paper
30979548,4,Paper
30979603,8,Paper
30979617,3,Paper
30979672,8,Paper
30979713,1,Paper
30979717,7,Paper
30979735,9,Paper
30979740,6,Paper
30979745,9,Paper
30979928,2,Paper
30980170,6,Paper
30980198,10,Paper
30980214,6,Paper
30980240,8,Paper
30980294,8,Paper
30980297,2,Paper
30980298,2,Paper
30980382,10,Paper
30980545,1,Paper
30980568,10,Paper
30980621,10,Paper
30980887,10,Paper
30980888,10,Paper
30980889,10,Paper
30980890,10,Paper
30980901,10,Paper
30981045,4,Paper
30981049,6,Paper
30981091,6,Paper
30981126,6,Paper
30981195,10,Paper
30981404,8,Paper
30981406,8,Paper
30981407,8,Paper
30981408,8,Paper
30981467,6,Paper
30981512,6,Paper
30981569,9,Paper
30981825,9,Paper
30983348,1,Paper
30983367,9,Paper
30983377,9,Paper
30983378,9,Paper
30983397,9,Paper
30983407,6,Paper
30983616,4,Paper
30983718,10,Paper
30983800,1,Paper
30983820,7,Paper
30984029,10,Paper
30984031,3,Paper
30984044,6,Paper
30984072,7,Paper
30984168,10,Paper
30984169,1,Paper
30984209,9,Paper
30984210,9,Paper
30984230,9,Paper
30984251,6,Paper
30984277,7,Paper
30984283,3,Paper
30984291,7,Paper
30984292,7,Paper
30984334,6,Paper
30984417,5,Paper
30984461,1,Paper
30984462,3,Paper
30984512,2,Paper
30984585,1,Paper
30984586,1,Paper
30984587,1,Paper
30984588,1,Paper
30984589,1,Paper
30984667,3,Paper
30984672,7,Paper
30984680,5,Paper
30984682,7,Paper
30984683,7,Paper
30984797,4,Paper
30984821,6,Paper
30984941,10,Paper
30985048,6,Paper
30985117,3,Paper
30985118,3,Paper
30985126,3,Paper
30985282,8,Paper
30985386,1,Paper
30985387,1,Paper
30985388,1,Paper
30985411,5,Paper
30985492,1,Paper
30985493,1,Paper
30985494,1,Paper
30985495,1,Paper
30985496,1,Paper
30985497,1,Paper
30985504,7,Paper
30985520,7,Paper
30985533,1,Paper
30985534,1,Paper
30985545,3,Paper
30985547,3,Paper
30985589,6,Paper
30985608,3,Paper
30985708,3,Paper
30985715,3,Paper
30985720,7,Paper
30986068,7,Paper
30986155,1,Paper
30986156,1,Paper
30986157,1,Paper
30986158,1,Paper
30986159,1,Paper
30986422,6,Paper
30986426,6,Paper
30986449,3,Paper
30986456,7,Paper
30986459,2,Paper
30986585,1,Paper
30986586,1,Paper
30986587,1,Paper
30986594,9,Paper
30986596,9,Paper
30986625,9,Paper
30986626,9,Paper
30986781,7,Paper
30986782,7,Paper
30986788,5,Paper
30987703,9,Paper
30987704,9,Paper
30987708,4,Paper
30987716,9,Paper
30987730,9,Paper
30988568,6,Paper
30988599,2,Paper
30988738,2,Paper
30988918,6,Paper
30988927,7,Paper
30988951,9,Paper
30988974,9,Paper
30988975,9,Paper
30989023,7,Paper
30989029,7,Paper
30989039,10,Paper
30989264,9,Paper
30989400,2,Paper
30989401,2,Paper
30989452,2,Paper
30989453,2,Paper
30989471,7,Paper
30989687,3,Paper
30989688,3,Paper
30989693,7,Paper
30989747,5,Paper
30989782,10,Paper
30989925,2,Paper
30989955,8,Paper
30989956,8,Paper
30989958,8,Paper
30989959,8,Paper
30989960,8,Paper
30990046,3,Paper
30990137,1,Paper
30990228,6,Paper
30990232,5,Internet
30990262,8,Paper
30990350,7,Paper
30990363,5,Paper
30990364,5,Paper
30990409,2,Paper
30990446,3,Paper
30990621,10,Paper
30992830,1,Paper
30993238,4,Paper
30993240,4,Paper
30993241,4,Paper
30993354,2,Paper
30993355,2,Paper
30993356,2,Paper
30993357,2,Paper
30993358,2,Paper
30993359,2,Paper
30993361,2,Paper
30993391,3,Paper
30993393,7,Paper
30993404,5,Paper
30993471,2,Paper
30993480,5,Paper
30993492,7,Paper
30993514,2,Paper
30993611,1,Paper
30993612,1,Paper
30993614,1,Paper
30993617,3,Paper
30993619,7,Paper
30993636,7,Paper
30993819,2,Paper
30993999,6,Paper
30994000,6,Paper
30994029,6,Paper
30994030,6,Paper
30994031,6,Paper
30994187,10,Paper
30994188,10,Paper
30994189,10,Paper
30994382,10,Paper
30994383,10,Paper
30994615,10,Paper
30994669,10,Paper
30994783,7,Paper
30994830,3,Paper
30995049,6,Paper
30995119,8,Paper
30995202,3,Paper
30995217,7,Paper
30995308,2,Paper
30995572,1,Paper
30995573,1,Paper
30995574,1,Paper
30995575,1,Paper
30995579,3,Paper
30995580,2,Paper
30995581,5,Paper
30995643,4,Paper
30995714,4,Paper
30995716,4,Paper
30995718,4,Paper
30995719,4,Paper
30995720,4,Paper
30995746,4,Paper
30995787,1,Paper
30995944,2,Paper
30995945,2,Paper
30996196,3,Paper
30996253,9,Paper
30996259,9,Paper
30996498,4,Paper
30996572,8,Paper
30996616,6,Paper
30996646,6,Paper
30996648,7,Paper
30996651,6,Paper
30996652,6,Paper
30996654,6,Paper
30996657,1,Paper
30996728,7,Paper
30996797,3,Paper
30996799,3,Paper
30996801,7,Paper
30996802,7,Paper
30996810,3,Paper
30996812,3,Paper
30996824,7,Paper
30996845,7,Paper
30996859,4,Paper
30996860,4,Paper
30996970,9,Paper
30997008,1,Paper
30997056,9,Paper
30997074,1,Paper
30997177,9,Paper
30997241,4,Paper
30997242,4,Paper
30997247,2,Paper
30997454,4,Paper
30997505,10,Paper
30997506,10,Paper
30997533,4,Paper
30997534,4,Paper
30997673,8,Paper
30997733,6,Paper
30997761,6,Paper
30997936,5,Paper
30998022,8,Paper
30998025,8,Paper
30998026,8,Paper
30998028,8,Paper
30998029,8,Paper
30998030,8,Paper
30998165,8,Paper
30998170,8,Paper
30998172,8,Paper
30998647,1,Paper
30998658,8,Paper
30998659,8,Paper
30998661,8,Paper
30998700,9,Paper
30998713,9,Paper
30998714,9,Paper
30998747,7,Paper
30998795,6,Paper
30998837,6,Paper
30999001,3,Paper
30999050,5,Paper
30999057,3,Paper
30999075,7,Paper
30999376,1,Paper
30999377,1,Paper
30999479,8,Paper
30999494,7,Paper
30999507,1,Paper
30999508,1,Paper
30999510,1,Paper
30999511,1,Paper
30999519,7,Paper
30999854,3,Paper
30999856,5,Paper
30999857,5,Paper
30999876,5,Paper
30999885,3,Paper
30999907,5,Paper
30999983,7,Paper
30999989,3,Paper
30999990,3,Paper
30999991,3,Paper
30999994,7,Paper
30999996,7,Paper
30999997,7,Paper
31000012,7,Paper
31000030,7,Paper
31000040,3,Paper
31000043,3,Paper
31000044,3,Paper
31000055,5,Paper
31000112,8,Paper
31000113,8,Paper
31000143,7,Paper
31000162,3,Paper
31000186,5,Paper
31000197,3,Paper
31000202,7,Paper
31000203,7,Paper
31000204,7,Paper
31000231,8,Paper
31000232,8,Paper
31000233,8,Paper
31000234,8,Paper
31000236,2,Paper
31000407,8,Paper
31000408,8,Paper
31000439,10,Paper
31000440,10,Paper
31000441,10,Paper
31000477,4,Paper
31000590,2,Paper
31000676,1,Paper
31000785,4,Paper
31000859,8,Paper
31001016,8,Paper
31001018,8,Paper
31001027,8,Paper
31001183,8,Paper
31001215,1,Paper
31001349,8,Paper
31001373,8,Paper
31001429,1,Paper
31001586,10,Paper
31001651,2,Paper
31001652,2,Paper
31001653,2,Paper
31001654,2,Paper
31001655,2,Paper
31001678,3,Paper
31001679,3,Paper
31001680,3,Paper
31001756,8,Paper
31001757,8,Paper
31001828,2,Paper
31001829,2,Paper
31001830,2,Paper
31001831,2,Paper
31001832,2,Paper
31001833,2,Paper
31001834,2,Paper
31001837,2,Paper
31001838,2,Paper
31001846,7,Paper
31001883,3,Paper
31002018,1,Paper
31002019,1,Paper
31002020,1,Paper
31002021,1,Paper
31002093,7,Paper
31002094,7,Paper
31002108,7,Paper
31002109,7,Paper
31002138,1,Paper
31002144,8,Paper
31002151,7,Paper
31002266,6,Paper
31002416,1,Paper
31002417,1,Paper
31002441,10,Paper
31002447,7,Paper
31002580,9,Paper
31002707,1,Paper
31002802,9,Paper
31002836,3,Paper
31002862,10,Paper
31002925,9,Paper
31002946,9,Paper
31003143,10,Paper
31003182,9,Paper
31003272,4,Paper
31003350,2,Paper
31003366,10,Paper
31003391,4,Paper
31003393,4,Paper
31003468,7,Paper
31003472,3,Paper
31003645,10,Paper
31003726,2,Paper
31003835,10,Paper
31003846,10,Paper
31003847,10,Paper
31003861,4,Paper
31003935,10,Paper
31003961,10,Paper
31003968,10,Paper
31003981,4,Paper
31004001,8,Paper
31004030,10,Paper
31004044,6,Paper
31004049,4,Paper
31004050,4,Paper
31004051,4,Paper
31004052,4,Paper
31004053,4,Paper
31004537,3,Paper
31004924,7,Paper
31005267,2,Paper
31005318,3,Paper
31005350,6,Paper
31005373,3,Paper
31005376,7,Paper
31005377,7,Paper
31005378,7,Paper
31005379,7,Paper
31005388,5,Paper
31005397,7,Paper
31005450,9,Paper
31005491,10,Paper
31005492,10,Paper
31005519,4,Paper
31005594,7,Paper
31005773,8,Paper
31005852,8,Paper
31005854,8,Paper
31005955,8,Paper
31006004,10,Paper
31006015,10,Paper
31006026,8,Paper
31006030,4,Paper
31006087,1,Paper
31006088,1,Paper
31006089,1,Paper
31006102,2,Paper
31006103,2,Paper
31006104,2,Paper
31006114,2,Paper
31006191,8,Paper
31006192,8,Paper
31006294,1,Paper
31006312,2,Paper
31006359,3,Paper
31006361,3,Paper
31006376,3,Paper
31006385,7,Paper
31006451,1,Paper
31006452,1,Paper
31006453,1,Paper
31006454,1,Paper
31006508,7,Paper
31006512,7,Paper
31006568,1,Paper
31006569,1,Paper
31006570,8,Paper
31006723,10,Paper
31006733,10,Paper
31006746,3,Paper
31006768,8,Paper
31006901,6,Paper
31006912,6,Paper
31006982,2,Paper
31007478,10,Paper
31007510,2,Paper
31007511,2,Paper
31007512,2,Paper
31007598,10,Paper
31007599,10,Paper
31007614,10,Paper
31007629,4,Paper
31007683,4,Paper
31007702,4,Paper
31007719,10,Paper
31007720,10,Paper
31007721,10,Paper
31007741,10,Paper
31007818,3,Paper
31007840,10,Paper
31007908,7,Paper
31007942,4,Paper
31008123,9,Paper
31008174,3,Paper
31008203,6,Paper
31008214,6,Paper
31008220,6,Paper
31008233,10,Paper
31008257,8,Paper
31008289,1,Paper
31008290,1,Paper
31008308,9,Paper
31008424,6,Paper
31008425,6,Paper
31008436,6,Paper
31008787,8,Paper
31008793,3,Paper
31008869,6,Paper
31009094,10,Paper
